商品ID,日付,割引率
53,2017-02,0
53,2017-03,0
53,2017-04,20
53,2017-05,0
53,2017-06,0
53,2017-07,20
53,2017-08,10
53,2017-09,0
53,2017-10,0
53,2017-11,20
53,2017-12,50
53,2018-01,10
53,2018-02,0
53,2018-03,0
53,2018-04,0
53,2018-05,20
53,2018-06,0
53,2018-07,0
53,2018-08,0
53,2018-09,0
53,2018-10,0
53,2018-11,0
53,2018-12,30
53,2019-01,0
53,2019-02,10
53,2019-03,20
53,2019-04,20
53,2019-05,0
53,2019-06,10
53,2019-07,0
53,2019-08,0
53,2019-09,0
53,2019-10,0
54,2010-01,0
54,2010-02,0
54,2010-03,0
54,2010-04,0
54,2010-05,0
54,2010-06,0
54,2010-07,20
54,2010-08,0
54,2010-09,0
54,2010-10,0
54,2010-11,0
54,2010-12,30
54,2011-01,0
54,2011-02,0
54,2011-03,0
54,2011-04,10
54,2011-05,0
54,2011-06,0
54,2011-07,0
54,2011-08,20
54,2011-09,0
54,2011-10,0
54,2011-11,0
54,2011-12,30
54,2012-01,10
54,2012-02,0
54,2012-03,0
54,2012-04,20
54,2012-05,0
54,2012-06,0
54,2012-07,20
54,2012-08,20
54,2012-09,20
54,2012-10,0
54,2012-11,10
54,2012-12,20
54,2013-01,0
54,2013-02,0
54,2013-03,0
54,2013-04,0
54,2013-05,0
54,2013-06,10
54,2013-07,0
54,2013-08,0
54,2013-09,0
54,2013-10,0
54,2013-11,0
54,2013-12,20
54,2014-01,0
54,2014-02,0
54,2014-03,0
54,2014-04,0
54,2014-05,0
54,2014-06,0
54,2014-07,0
54,2014-08,0
54,2014-09,0
54,2014-10,0
54,2014-11,20
54,2014-12,20
54,2015-01,20
54,2015-02,0
54,2015-03,10
54,2015-04,20
54,2015-05,0
54,2015-06,10
54,2015-07,0
54,2015-08,0
54,2015-09,0
54,2015-10,0
54,2015-11,0
54,2015-12,20
54,2016-01,0
54,2016-02,0
54,2016-03,0
54,2016-04,0
54,2016-05,20
54,2016-06,20
54,2016-07,0
54,2016-08,20
54,2016-09,10
54,2016-10,0
54,2016-11,0
54,2016-12,20
54,2017-01,0
54,2017-02,0
54,2017-03,0
54,2017-04,0
54,2017-05,20
54,2017-06,0
54,2017-07,0
54,2017-08,20
54,2017-09,0
54,2017-10,0
54,2017-11,20
54,2017-12,30
54,2018-01,0
54,2018-02,10
54,2018-03,0
54,2018-04,0
54,2018-05,20
54,2018-06,20
54,2018-07,0
54,2018-08,0
54,2018-09,0
54,2018-10,20
54,2018-11,0
54,2018-12,20
54,2019-01,0
54,2019-02,10
54,2019-03,0
54,2019-04,20
54,2019-05,0
54,2019-06,0
54,2019-07,0
54,2019-08,0
54,2019-09,0
54,2019-10,0
55,2010-01,0
55,2010-02,0
55,2010-03,0
55,2010-04,0
55,2010-05,0
55,2010-06,20
55,2010-07,0
55,2010-08,0
55,2010-09,0
55,2010-10,20
55,2010-11,0
55,2010-12,20
55,2011-01,20
55,2011-02,0
55,2011-03,0
55,2011-04,20
55,2011-05,0
55,2011-06,0
55,2011-07,30
55,2011-08,10
55,2011-09,20
55,2011-10,20
55,2011-11,0
55,2011-12,40
55,2012-01,0
55,2012-02,0
55,2012-03,0
55,2012-04,0
55,2012-05,0
55,2012-06,0
55,2012-07,20
55,2012-08,0
55,2012-09,20
55,2012-10,0
55,2012-11,0
55,2012-12,20
55,2013-01,10
55,2013-02,0
55,2013-03,0
55,2013-04,0
55,2013-05,20
55,2013-06,0
55,2013-07,0
55,2013-08,20
55,2013-09,20
55,2013-10,0
55,2013-11,10
55,2013-12,20
55,2014-01,0
55,2014-02,10
55,2014-03,0
55,2014-04,0
55,2014-05,0
55,2014-06,0
55,2014-07,30
55,2014-08,0
55,2014-09,20
55,2014-10,0
55,2014-11,20
55,2014-12,30
55,2015-01,0
55,2015-02,30
55,2015-03,20
55,2015-04,10
55,2015-05,0
55,2015-06,0
55,2015-07,0
55,2015-08,0
55,2015-09,10
55,2015-10,0
55,2015-11,0
55,2015-12,30
55,2016-01,0
55,2016-02,0
55,2016-03,0
55,2016-04,0
55,2016-05,0
55,2016-06,0
55,2016-07,0
55,2016-08,0
55,2016-09,0
55,2016-10,0
55,2016-11,10
55,2016-12,30
55,2017-01,0
55,2017-02,0
55,2017-03,0
55,2017-04,0
55,2017-05,0
55,2017-06,0
55,2017-07,0
55,2017-08,10
55,2017-09,0
55,2017-10,0
55,2017-11,0
55,2017-12,10
55,2018-01,0
55,2018-02,10
55,2018-03,0
55,2018-04,0
55,2018-05,0
55,2018-06,0
55,2018-07,20
55,2018-08,20
55,2018-09,10
55,2018-10,0
55,2018-11,0
55,2018-12,30
55,2019-01,0
55,2019-02,0
55,2019-03,10
55,2019-04,0
55,2019-05,20
55,2019-06,0
55,2019-07,0
55,2019-08,0
55,2019-09,10
55,2019-10,0
56,2010-01,0
56,2010-02,0
56,2010-03,20
56,2010-04,0
56,2010-05,0
56,2010-06,0
56,2010-07,0
56,2010-08,0
56,2010-09,0
56,2010-10,0
56,2010-11,0
56,2010-12,30
56,2011-01,10
56,2011-02,0
56,2011-03,20
56,2011-04,0
56,2011-05,0
56,2011-06,0
56,2011-07,0
56,2011-08,10
56,2011-09,0
56,2011-10,20
56,2011-11,0
56,2011-12,30
56,2012-01,0
56,2012-02,20
56,2012-03,20
56,2012-04,20
56,2012-05,20
56,2012-06,0
56,2012-07,0
56,2012-08,0
56,2012-09,0
56,2012-10,0
56,2012-11,10
56,2012-12,20
56,2013-01,0
56,2013-02,0
56,2013-03,0
56,2013-04,0
56,2013-05,0
56,2013-06,0
56,2013-07,0
56,2013-08,20
56,2013-09,0
56,2013-10,20
56,2013-11,0
56,2013-12,0
56,2014-01,0
56,2014-02,20
56,2014-03,10
56,2014-04,0
56,2014-05,20
56,2014-06,0
56,2014-07,0
56,2014-08,20
56,2014-09,0
56,2014-10,0
56,2014-11,20
56,2014-12,40
56,2015-01,10
56,2015-02,0
56,2015-03,0
56,2015-04,0
56,2015-05,0
56,2015-06,20
56,2015-07,0
56,2015-08,0
56,2015-09,0
56,2015-10,0
56,2015-11,0
56,2015-12,20
56,2016-01,0
56,2016-02,10
56,2016-03,0
56,2016-04,20
56,2016-05,10
56,2016-06,0
56,2016-07,0
56,2016-08,10
56,2016-09,0
56,2016-10,10
56,2016-11,0
56,2016-12,30
56,2017-01,0
56,2017-02,10
56,2017-03,0
56,2017-04,10
56,2017-05,0
56,2017-06,0
56,2017-07,0
56,2017-08,10
56,2017-09,0
56,2017-10,0
56,2017-11,20
56,2017-12,20
56,2018-01,0
56,2018-02,0
56,2018-03,0
56,2018-04,10
56,2018-05,0
56,2018-06,0
56,2018-07,0
56,2018-08,0
56,2018-09,0
56,2018-10,0
56,2018-11,0
56,2018-12,20
56,2019-01,20
56,2019-02,0
56,2019-03,0
56,2019-04,0
56,2019-05,0
56,2019-06,0
56,2019-07,0
56,2019-08,0
56,2019-09,20
56,2019-10,0
57,2010-01,0
57,2010-02,0
57,2010-03,0
57,2010-04,0
57,2010-05,10
57,2010-06,10
57,2010-07,0
57,2010-08,10
57,2010-09,0
57,2010-10,10
57,2010-11,0
57,2010-12,40
57,2011-01,0
57,2011-02,20
57,2011-03,20
57,2011-04,0
57,2011-05,0
57,2011-06,0
57,2011-07,0
57,2011-08,0
57,2011-09,0
57,2011-10,0
57,2011-11,0
57,2011-12,20
57,2012-01,0
57,2012-02,0
57,2012-03,20
57,2012-04,0
57,2012-05,0
57,2012-06,0
57,2012-07,10
57,2012-08,20
57,2012-09,0
57,2012-10,0
57,2012-11,0
57,2012-12,30
57,2013-01,0
57,2013-02,0
57,2013-03,20
57,2013-04,0
57,2013-05,20
57,2013-06,0
57,2013-07,0
57,2013-08,0
57,2013-09,0
57,2013-10,10
57,2013-11,0
57,2013-12,20
57,2014-01,20
57,2014-02,0
57,2014-03,0
57,2014-04,0
57,2014-05,0
57,2014-06,20
57,2014-07,0
57,2014-08,0
57,2014-09,10
57,2014-10,0
57,2014-11,0
57,2014-12,40
57,2015-01,10
57,2015-02,0
57,2015-03,0
57,2015-04,0
57,2015-05,0
57,2015-06,0
57,2015-07,0
57,2015-08,0
57,2015-09,0
57,2015-10,20
57,2015-11,10
57,2015-12,20
57,2016-01,0
57,2016-02,0
57,2016-03,10
57,2016-04,10
57,2016-05,0
57,2016-06,10
57,2016-07,0
57,2016-08,0
57,2016-09,0
57,2016-10,0
57,2016-11,0
57,2016-12,0
57,2017-01,0
57,2017-02,0
57,2017-03,0
57,2017-04,0
57,2017-05,0
57,2017-06,0
57,2017-07,10
57,2017-08,0
57,2017-09,0
57,2017-10,0
57,2017-11,0
57,2017-12,10
57,2018-01,20
57,2018-02,20
57,2018-03,0
57,2018-04,0
57,2018-05,10
57,2018-06,0
57,2018-07,0
57,2018-08,0
57,2018-09,0
57,2018-10,0
57,2018-11,0
57,2018-12,30
57,2019-01,10
57,2019-02,0
57,2019-03,0
57,2019-04,0
57,2019-05,0
57,2019-06,0
57,2019-07,0
57,2019-08,0
57,2019-09,0
57,2019-10,0
58,2010-01,0
58,2010-02,0
58,2010-03,0
58,2010-04,0
58,2010-05,0
58,2010-06,0
58,2010-07,0
58,2010-08,10
58,2010-09,0
58,2010-10,0
58,2010-11,0
58,2010-12,40
58,2011-01,0
58,2011-02,0
58,2011-03,0
58,2011-04,10
58,2011-05,0
58,2011-06,0
58,2011-07,20
58,2011-08,0
58,2011-09,0
58,2011-10,0
58,2011-11,20
58,2011-12,20
58,2012-01,0
58,2012-02,0
58,2012-03,0
58,2012-04,0
58,2012-05,10
58,2012-06,0
58,2012-07,0
58,2012-08,0
58,2012-09,0
58,2012-10,0
58,2012-11,0
58,2012-12,10
58,2013-01,0
58,2013-02,0
58,2013-03,0
58,2013-04,0
58,2013-05,0
58,2013-06,0
58,2013-07,0
58,2013-08,0
58,2013-09,0
58,2013-10,0
58,2013-11,0
58,2013-12,10
58,2014-01,0
58,2014-02,20
58,2014-03,0
58,2014-04,10
58,2014-05,0
58,2014-06,20
58,2014-07,0
58,2014-08,0
58,2014-09,20
58,2014-10,0
58,2014-11,0
58,2014-12,20
58,2015-01,0
58,2015-02,0
58,2015-03,20
58,2015-04,0
58,2015-05,0
58,2015-06,0
58,2015-07,0
58,2015-08,20
58,2015-09,0
58,2015-10,0
58,2015-11,0
58,2015-12,20
58,2016-01,10
58,2016-02,0
58,2016-03,0
58,2016-04,0
58,2016-05,20
58,2016-06,10
58,2016-07,0
58,2016-08,0
58,2016-09,0
58,2016-10,20
58,2016-11,0
58,2016-12,20
58,2017-01,10
58,2017-02,0
58,2017-03,0
58,2017-04,10
58,2017-05,0
58,2017-06,0
58,2017-07,0
58,2017-08,0
58,2017-09,0
58,2017-10,20
58,2017-11,0
58,2017-12,40
58,2018-01,0
58,2018-02,10
58,2018-03,0
58,2018-04,0
58,2018-05,30
58,2018-06,30
58,2018-07,0
58,2018-08,0
58,2018-09,0
58,2018-10,0
58,2018-11,10
58,2018-12,40
58,2019-01,0
58,2019-02,20
58,2019-03,0
58,2019-04,0
58,2019-05,0
58,2019-06,20
58,2019-07,0
58,2019-08,10
58,2019-09,0
58,2019-10,0
59,2010-01,0
59,2010-02,0
59,2010-03,0
59,2010-04,0
59,2010-05,0
59,2010-06,0
59,2010-07,0
59,2010-08,0
59,2010-09,0
59,2010-10,10
59,2010-11,0
59,2010-12,40
59,2011-01,0
59,2011-02,0
59,2011-03,0
59,2011-04,0
59,2011-05,0
59,2011-06,10
59,2011-07,0
59,2011-08,0
59,2011-09,0
59,2011-10,20
59,2011-11,20
59,2011-12,30
59,2012-01,10
59,2012-02,0
59,2012-03,20
59,2012-04,0
59,2012-05,0
59,2012-06,0
59,2012-07,0
59,2012-08,0
59,2012-09,0
59,2012-10,20
59,2012-11,0
59,2012-12,30
59,2013-01,0
59,2013-02,0
59,2013-03,10
59,2013-04,0
59,2013-05,0
59,2013-06,0
59,2013-07,0
59,2013-08,10
59,2013-09,0
59,2013-10,0
59,2013-11,0
59,2013-12,30
59,2014-01,0
59,2014-02,0
59,2014-03,0
59,2014-04,20
59,2014-05,0
59,2014-06,10
59,2014-07,0
59,2014-08,0
59,2014-09,0
59,2014-10,0
59,2014-11,0
59,2014-12,50
59,2015-01,0
59,2015-02,0
59,2015-03,0
59,2015-04,0
59,2015-05,0
59,2015-06,0
59,2015-07,20
59,2015-08,0
59,2015-09,0
59,2015-10,10
59,2015-11,0
59,2015-12,20
59,2016-01,0
59,2016-02,0
59,2016-03,0
59,2016-04,0
59,2016-05,0
59,2016-06,0
59,2016-07,0
59,2016-08,0
59,2016-09,0
59,2016-10,0
59,2016-11,20
59,2016-12,30
59,2017-01,30
59,2017-02,10
59,2017-03,0
59,2017-04,0
59,2017-05,20
59,2017-06,0
59,2017-07,0
59,2017-08,20
59,2017-09,0
59,2017-10,0
59,2017-11,20
59,2017-12,10
59,2018-01,10
59,2018-02,0
59,2018-03,10
59,2018-04,0
59,2018-05,10
59,2018-06,0
59,2018-07,0
59,2018-08,10
59,2018-09,0
59,2018-10,0
59,2018-11,0
59,2018-12,40
59,2019-01,0
59,2019-02,0
59,2019-03,0
59,2019-04,10
59,2019-05,0
59,2019-06,0
59,2019-07,0
59,2019-08,20
59,2019-09,0
59,2019-10,0
60,2010-01,0
60,2010-02,10
60,2010-03,0
60,2010-04,0
60,2010-05,0
60,2010-06,10
60,2010-07,0
60,2010-08,0
60,2010-09,10
60,2010-10,0
60,2010-11,0
60,2010-12,30
60,2011-01,0
60,2011-02,0
60,2011-03,0
60,2011-04,0
60,2011-05,10
60,2011-06,0
60,2011-07,0
60,2011-08,10
60,2011-09,10
60,2011-10,10
60,2011-11,0
60,2011-12,30
60,2012-01,0
60,2012-02,30
60,2012-03,0
60,2012-04,0
60,2012-05,0
60,2012-06,20
60,2012-07,10
60,2012-08,0
60,2012-09,0
60,2012-10,0
60,2012-11,0
60,2012-12,20
60,2013-01,0
60,2013-02,0
60,2013-03,0
60,2013-04,0
60,2013-05,0
60,2013-06,0
60,2013-07,0
60,2013-08,0
60,2013-09,10
60,2013-10,0
60,2013-11,0
60,2013-12,10
60,2014-01,0
60,2014-02,0
60,2014-03,0
60,2014-04,0
60,2014-05,10
60,2014-06,0
60,2014-07,0
60,2014-08,0
60,2014-09,10
60,2014-10,0
60,2014-11,0
60,2014-12,0
60,2015-01,20
60,2015-02,0
60,2015-03,0
60,2015-04,0
60,2015-05,10
60,2015-06,0
60,2015-07,0
60,2015-08,0
60,2015-09,0
60,2015-10,0
60,2015-11,0
60,2015-12,30
60,2016-01,10
60,2016-02,0
60,2016-03,0
60,2016-04,0
60,2016-05,0
60,2016-06,0
60,2016-07,0
60,2016-08,0
60,2016-09,0
60,2016-10,0
60,2016-11,20
60,2016-12,30
60,2017-01,0
60,2017-02,0
60,2017-03,0
60,2017-04,0
60,2017-05,10
60,2017-06,0
60,2017-07,0
60,2017-08,0
60,2017-09,0
60,2017-10,0
60,2017-11,0
60,2017-12,30
60,2018-01,0
60,2018-02,0
60,2018-03,0
60,2018-04,0
60,2018-05,20
60,2018-06,20
60,2018-07,0
60,2018-08,0
60,2018-09,0
60,2018-10,0
60,2018-11,0
60,2018-12,40
60,2019-01,0
60,2019-02,0
60,2019-03,0
60,2019-04,0
60,2019-05,0
60,2019-06,0
60,2019-07,0
60,2019-08,0
60,2019-09,0
60,2019-10,0
61,2010-01,10
61,2010-02,0
61,2010-03,10
61,2010-04,0
61,2010-05,0
61,2010-06,0
61,2010-07,0
61,2010-08,0
61,2010-09,20
61,2010-10,0
61,2010-11,10
61,2010-12,50
61,2011-01,10
61,2011-02,10
61,2011-03,0
61,2011-04,0
61,2011-05,20
61,2011-06,0
61,2011-07,0
61,2011-08,0
61,2011-09,0
61,2011-10,0
61,2011-11,0
61,2011-12,30
61,2012-01,0
61,2012-02,0
61,2012-03,0
61,2012-04,30
61,2012-05,0
61,2012-06,0
61,2012-07,0
61,2012-08,0
61,2012-09,0
61,2012-10,20
61,2012-11,0
61,2012-12,10
61,2013-01,0
61,2013-02,10
61,2013-03,0
61,2013-04,0
61,2013-05,0
61,2013-06,10
61,2013-07,20
61,2013-08,0
61,2013-09,20
61,2013-10,0
61,2013-11,0
61,2013-12,0
61,2014-01,0
61,2014-02,0
61,2014-03,0
61,2014-04,0
61,2014-05,0
61,2014-06,0
61,2014-07,10
61,2014-08,0
61,2014-09,20
61,2014-10,0
61,2014-11,0
61,2014-12,30
61,2015-01,0
61,2015-02,0
61,2015-03,0
61,2015-04,0
61,2015-05,0
61,2015-06,0
61,2015-07,0
61,2015-08,0
61,2015-09,20
61,2015-10,0
61,2015-11,0
61,2015-12,20
61,2016-01,0
61,2016-02,0
61,2016-03,0
61,2016-04,10
61,2016-05,0
61,2016-06,0
61,2016-07,0
61,2016-08,0
61,2016-09,0
61,2016-10,0
61,2016-11,0
61,2016-12,30
61,2017-01,0
61,2017-02,0
61,2017-03,10
61,2017-04,0
61,2017-05,30
61,2017-06,10
61,2017-07,0
61,2017-08,20
61,2017-09,30
61,2017-10,0
61,2017-11,0
61,2017-12,40
61,2018-01,10
61,2018-02,0
61,2018-03,0
61,2018-04,0
61,2018-05,20
61,2018-06,0
61,2018-07,20
61,2018-08,0
61,2018-09,0
61,2018-10,0
61,2018-11,0
61,2018-12,20
61,2019-01,0
61,2019-02,0
61,2019-03,0
61,2019-04,20
61,2019-05,0
61,2019-06,10
61,2019-07,0
61,2019-08,0
61,2019-09,0
61,2019-10,0
62,2010-01,0
62,2010-02,20
62,2010-03,0
62,2010-04,0
62,2010-05,0
62,2010-06,0
62,2010-07,0
62,2010-08,0
62,2010-09,10
62,2010-10,0
62,2010-11,0
62,2010-12,20
62,2011-01,0
62,2011-02,0
62,2011-03,0
62,2011-04,10
62,2011-05,0
62,2011-06,0
62,2011-07,20
62,2011-08,0
62,2011-09,0
62,2011-10,10
62,2011-11,0
62,2011-12,30
62,2012-01,10
62,2012-02,0
62,2012-03,0
62,2012-04,20
62,2012-05,0
62,2012-06,10
62,2012-07,0
62,2012-08,0
62,2012-09,0
62,2012-10,0
62,2012-11,0
62,2012-12,40
62,2013-01,0
62,2013-02,0
62,2013-03,0
62,2013-04,0
62,2013-05,10
62,2013-06,20
62,2013-07,0
62,2013-08,0
62,2013-09,10
62,2013-10,0
62,2013-11,0
62,2013-12,0
62,2014-01,0
62,2014-02,0
62,2014-03,10
62,2014-04,0
62,2014-05,0
62,2014-06,20
62,2014-07,10
62,2014-08,0
62,2014-09,0
62,2014-10,0
62,2014-11,0
62,2014-12,40
62,2015-01,10
62,2015-02,0
62,2015-03,10
62,2015-04,0
62,2015-05,20
62,2015-06,0
62,2015-07,0
62,2015-08,0
62,2015-09,0
62,2015-10,0
62,2015-11,0
62,2015-12,20
62,2016-01,20
62,2016-02,0
62,2016-03,0
62,2016-04,0
62,2016-05,10
62,2016-06,0
62,2016-07,0
62,2016-08,0
62,2016-09,0
62,2016-10,20
62,2016-11,0
62,2016-12,10
62,2017-01,10
62,2017-02,10
62,2017-03,0
62,2017-04,0
62,2017-05,0
62,2017-06,0
62,2017-07,0
62,2017-08,10
62,2017-09,10
62,2017-10,0
62,2017-11,0
62,2017-12,0
62,2018-01,0
62,2018-02,0
62,2018-03,0
62,2018-04,0
62,2018-05,0
62,2018-06,0
62,2018-07,0
62,2018-08,0
62,2018-09,0
62,2018-10,0
62,2018-11,0
62,2018-12,40
62,2019-01,0
62,2019-02,0
62,2019-03,0
62,2019-04,0
62,2019-05,0
62,2019-06,0
62,2019-07,0
62,2019-08,0
62,2019-09,0
62,2019-10,20
63,2010-01,0
63,2010-02,0
63,2010-03,0
63,2010-04,0
63,2010-05,20
63,2010-06,0
63,2010-07,0
63,2010-08,0
63,2010-09,0
63,2010-10,20
63,2010-11,10
63,2010-12,10
63,2011-01,0
63,2011-02,0
63,2011-03,10
63,2011-04,0
63,2011-05,20
63,2011-06,0
63,2011-07,0
63,2011-08,0
63,2011-09,0
63,2011-10,0
63,2011-11,0
63,2011-12,40
63,2012-01,0
63,2012-02,0
63,2012-03,20
63,2012-04,0
63,2012-05,0
63,2012-06,0
63,2012-07,0
63,2012-08,0
63,2012-09,0
63,2012-10,0
63,2012-11,20
63,2012-12,10
63,2013-01,0
63,2013-02,0
63,2013-03,0
63,2013-04,0
63,2013-05,10
63,2013-06,0
63,2013-07,0
63,2013-08,0
63,2013-09,0
63,2013-10,0
63,2013-11,0
63,2013-12,20
63,2014-01,0
63,2014-02,0
63,2014-03,20
63,2014-04,10
63,2014-05,0
63,2014-06,20
63,2014-07,0
63,2014-08,0
63,2014-09,0
63,2014-10,0
63,2014-11,0
63,2014-12,50
63,2015-01,0
63,2015-02,0
63,2015-03,0
63,2015-04,0
63,2015-05,10
63,2015-06,0
63,2015-07,0
63,2015-08,20
63,2015-09,0
63,2015-10,20
63,2015-11,20
63,2015-12,20
63,2016-01,0
63,2016-02,0
63,2016-03,0
63,2016-04,0
63,2016-05,0
63,2016-06,0
63,2016-07,0
63,2016-08,0
63,2016-09,0
63,2016-10,10
63,2016-11,0
63,2016-12,50
63,2017-01,0
63,2017-02,0
63,2017-03,0
63,2017-04,10
63,2017-05,20
63,2017-06,0
63,2017-07,0
63,2017-08,0
63,2017-09,20
63,2017-10,0
63,2017-11,20
63,2017-12,40
63,2018-01,20
63,2018-02,0
63,2018-03,0
63,2018-04,0
63,2018-05,10
63,2018-06,10
63,2018-07,0
63,2018-08,0
63,2018-09,20
63,2018-10,10
63,2018-11,0
63,2018-12,30
63,2019-01,0
63,2019-02,0
63,2019-03,0
63,2019-04,0
63,2019-05,10
63,2019-06,10
63,2019-07,0
63,2019-08,0
63,2019-09,0
63,2019-10,0
64,2010-01,0
64,2010-02,0
64,2010-03,0
64,2010-04,0
64,2010-05,0
64,2010-06,20
64,2010-07,20
64,2010-08,30
64,2010-09,10
64,2010-10,0
64,2010-11,0
64,2010-12,20
64,2011-01,0
64,2011-02,0
64,2011-03,10
64,2011-04,10
64,2011-05,0
64,2011-06,0
64,2011-07,0
64,2011-08,0
64,2011-09,0
64,2011-10,0
64,2011-11,20
64,2011-12,40
64,2012-01,0
64,2012-02,0
64,2012-03,0
64,2012-04,0
64,2012-05,0
64,2012-06,20
64,2012-07,0
64,2012-08,10
64,2012-09,10
64,2012-10,0
64,2012-11,0
64,2012-12,10
64,2013-01,20
64,2013-02,0
64,2013-03,0
64,2013-04,20
64,2013-05,0
64,2013-06,0
64,2013-07,0
64,2013-08,0
64,2013-09,0
64,2013-10,20
64,2013-11,0
64,2013-12,20
64,2014-01,20
64,2014-02,10
64,2014-03,0
64,2014-04,0
64,2014-05,0
64,2014-06,0
64,2014-07,0
64,2014-08,10
64,2014-09,0
64,2014-10,0
64,2014-11,0
64,2014-12,30
64,2015-01,0
64,2015-02,0
64,2015-03,0
64,2015-04,0
64,2015-05,0
64,2015-06,10
64,2015-07,20
64,2015-08,20
64,2015-09,10
64,2015-10,0
64,2015-11,0
64,2015-12,30
64,2016-01,0
64,2016-02,20
64,2016-03,0
64,2016-04,0
64,2016-05,0
64,2016-06,0
64,2016-07,20
64,2016-08,0
64,2016-09,0
64,2016-10,0
64,2016-11,0
64,2016-12,30
64,2017-01,0
64,2017-02,20
64,2017-03,0
64,2017-04,20
64,2017-05,20
64,2017-06,0
64,2017-07,0
64,2017-08,0
64,2017-09,0
64,2017-10,20
64,2017-11,20
64,2017-12,20
64,2018-01,0
64,2018-02,0
64,2018-03,20
64,2018-04,0
64,2018-05,10
64,2018-06,0
64,2018-07,0
64,2018-08,20
64,2018-09,10
64,2018-10,0
64,2018-11,0
64,2018-12,40
64,2019-01,0
64,2019-02,0
64,2019-03,20
64,2019-04,0
64,2019-05,0
64,2019-06,10
64,2019-07,20
64,2019-08,10
64,2019-09,0
64,2019-10,0
65,2010-01,0
65,2010-02,0
65,2010-03,0
65,2010-04,0
65,2010-05,0
65,2010-06,20
65,2010-07,10
65,2010-08,0
65,2010-09,0
65,2010-10,0
65,2010-11,0
65,2010-12,30
65,2011-01,0
65,2011-02,10
65,2011-03,0
65,2011-04,0
65,2011-05,10
65,2011-06,0
65,2011-07,0
65,2011-08,10
65,2011-09,0
65,2011-10,0
65,2011-11,0
65,2011-12,60
65,2012-01,0
65,2012-02,0
65,2012-03,10
65,2012-04,0
65,2012-05,10
65,2012-06,10
65,2012-07,0
65,2012-08,0
65,2012-09,20
65,2012-10,0
65,2012-11,0
65,2012-12,30
65,2013-01,0
65,2013-02,0
65,2013-03,0
65,2013-04,0
65,2013-05,0
65,2013-06,0
65,2013-07,0
65,2013-08,0
65,2013-09,0
65,2013-10,10
65,2013-11,0
65,2013-12,20
65,2014-01,0
65,2014-02,0
65,2014-03,10
65,2014-04,0
65,2014-05,0
65,2014-06,10
65,2014-07,0
65,2014-08,0
65,2014-09,0
65,2014-10,0
65,2014-11,0
65,2014-12,20
65,2015-01,0
65,2015-02,0
65,2015-03,0
65,2015-04,10
65,2015-05,0
65,2015-06,0
65,2015-07,0
65,2015-08,0
65,2015-09,0
65,2015-10,0
65,2015-11,0
65,2015-12,20
65,2016-01,0
65,2016-02,0
65,2016-03,10
65,2016-04,0
65,2016-05,0
65,2016-06,0
65,2016-07,10
65,2016-08,10
65,2016-09,0
65,2016-10,10
65,2016-11,0
65,2016-12,20
65,2017-01,0
65,2017-02,0
65,2017-03,0
65,2017-04,0
65,2017-05,0
65,2017-06,0
65,2017-07,0
65,2017-08,0
65,2017-09,0
65,2017-10,0
65,2017-11,0
65,2017-12,40
65,2018-01,0
65,2018-02,0
65,2018-03,10
65,2018-04,10
65,2018-05,20
65,2018-06,0
65,2018-07,0
65,2018-08,0
65,2018-09,0
65,2018-10,20
65,2018-11,10
65,2018-12,20
65,2019-01,0
65,2019-02,0
65,2019-03,0
65,2019-04,10
65,2019-05,0
65,2019-06,0
65,2019-07,10
65,2019-08,0
65,2019-09,0
65,2019-10,0
66,2010-01,20
66,2010-02,0
66,2010-03,20
66,2010-04,0
66,2010-05,20
66,2010-06,0
66,2010-07,20
66,2010-08,0
66,2010-09,10
66,2010-10,0
66,2010-11,10
66,2010-12,20
66,2011-01,0
66,2011-02,0
66,2011-03,0
66,2011-04,0
66,2011-05,0
66,2011-06,0
66,2011-07,0
66,2011-08,0
66,2011-09,20
66,2011-10,0
66,2011-11,20
66,2011-12,40
66,2012-01,0
66,2012-02,10
66,2012-03,0
66,2012-04,0
66,2012-05,10
66,2012-06,20
66,2012-07,10
66,2012-08,0
66,2012-09,0
66,2012-10,0
66,2012-11,0
66,2012-12,10
66,2013-01,0
66,2013-02,30
66,2013-03,0
66,2013-04,10
66,2013-05,0
66,2013-06,0
66,2013-07,0
66,2013-08,0
66,2013-09,20
66,2013-10,0
66,2013-11,20
66,2013-12,10
66,2014-01,0
66,2014-02,0
66,2014-03,0
66,2014-04,0
66,2014-05,0
66,2014-06,0
66,2014-07,0
66,2014-08,10
66,2014-09,0
66,2014-10,10
66,2014-11,0
66,2014-12,20
66,2015-01,0
66,2015-02,0
66,2015-03,0
66,2015-04,0
66,2015-05,20
66,2015-06,0
66,2015-07,0
66,2015-08,0
66,2015-09,0
66,2015-10,0
66,2015-11,10
66,2015-12,20
66,2016-01,0
66,2016-02,20
66,2016-03,0
66,2016-04,0
66,2016-05,20
66,2016-06,0
66,2016-07,10
66,2016-08,0
66,2016-09,0
66,2016-10,0
66,2016-11,0
66,2016-12,20
66,2017-01,0
66,2017-02,0
66,2017-03,0
66,2017-04,0
66,2017-05,0
66,2017-06,0
66,2017-07,0
66,2017-08,10
66,2017-09,20
66,2017-10,30
66,2017-11,0
66,2017-12,50
66,2018-01,20
66,2018-02,0
66,2018-03,0
66,2018-04,0
66,2018-05,0
66,2018-06,10
66,2018-07,0
66,2018-08,0
66,2018-09,0
